start_index,observed_variability,RMSE_Physics-Compact,RMSE_DLinear,RMSE_TimeMixer,RMSE_iTransformer,RMSE_PatchTST,mean_modern_RMSE,PhysicsCompact_skill_fraction,eligible,selected
171,1.0720034794054152,0.9498598304928936,0.916874135163542,0.9693302652131166,0.9930209282572423,0.9815828657013448,0.9652020485838114,0.015895343481117402,0,0
172,1.072458936310487,0.9506265180985799,0.9181296528817623,0.970475425804059,0.9930746148933576,0.9821197992690504,0.9659498732120574,0.01586350962759898,0,0
173,1.0725141261034852,0.9504354141575927,0.918601662064178,0.9708750110880643,0.9925624218381588,0.9819801788818118,0.9660048184680532,0.016117315372351216,0,0
174,1.0714675125775495,0.949115594076795,0.9183217005735587,0.9700927678349494,0.9902480363347538,0.9803420936048743,0.964751149587034,0.016206827550225626,0,0
175,1.0704334564425402,0.9478428916705731,0.9182233028240366,0.9691272292908705,0.987657751290806,0.9786378382415645,0.9634115304118195,0.016159904931375903,0,0
176,1.0704020307764053,0.9474767015666649,0.9187389503227883,0.9692168799493771,0.9868465175302729,0.9783129722562014,0.96327883001466,0.016404521677025354,0,0
177,1.0712225539568732,0.9485370755085116,0.9213450041395458,0.970739286392495,0.9861570500825244,0.9785279199445123,0.9641923151397693,0.016236635975457155,0,0
178,1.0701919247306706,0.9488615213486136,0.9233676210053249,0.9713506315040775,0.9842611272192079,0.9771196128444342,0.9640247481432611,0.015729084573660942,0,0
179,1.0678046838394815,0.9476248287457724,0.9238933205617866,0.9704954174707264,0.9810226594510726,0.9742983027768282,0.9624274250651035,0.015380480578397686,0,0
180,1.0666785638328193,0.947511043618682,0.9250447801970426,0.9704832780808665,0.9795564493252965,0.9728823288834365,0.9619917091216605,0.015052796573683589,0,0
181,1.0671630867524022,0.9482432689973397,0.9256662960524432,0.9709859032308019,0.9803162388452815,0.9735260404655424,0.9626236196485172,0.014938705385629521,0,0
182,1.0674884362790042,0.948245638577604,0.9256853608659149,0.970843895071428,0.9805311581068884,0.9735595467813647,0.962654990206399,0.01496834460464961,0,0
183,1.067173283962146,0.947334420897449,0.9251205534661577,0.9699928793991628,0.9794505464167887,0.9725088702122187,0.961768212373582,0.01500755721642258,0,0
184,1.075956860338419,0.9601337145772086,0.9388972593967481,0.9819241150892993,0.9905096940118222,0.9834541806830148,0.9736963122952211,0.013928981291961967,0,0
185,1.0949150767710285,0.9814730173966753,0.9609648651411321,1.0020317718472136,1.0103114426737876,1.0039554640760953,0.9943158859345571,0.012916286181841348,0,0
186,1.0996939565014834,0.9880282624900292,0.9672506618547068,1.007992178752443,1.0160395723647588,1.0094856180866008,1.0001920077646274,0.012161410189412995,0,0
187,1.1104250233974877,0.9988439751668526,0.9780756373447852,1.0180871994687755,1.0259256648822999,1.019648344646321,1.0104342115855454,0.011470550270171123,0,0
188,1.123355849350848,1.0117408222095725,0.9909204216055971,1.0299963964922463,1.03764285366543,1.0320317910520616,1.0226478657038336,0.010665492844650244,0,0
189,1.1283115710101965,1.0167088014691554,0.9959500704546917,1.0343298424394347,1.0424568828703185,1.0371890155815624,1.027481452836502,0.010484521484652733,0,0
190,1.131233564897151,1.0199784522028765,0.9995114397127223,1.0373599830278328,1.0461372520434473,1.041067322257821,1.031018999260456,0.01070838371116218,0,0
191,1.1356784673367935,1.0234018579475797,1.0035965447527642,1.0398929510493777,1.0505269087290852,1.0449417277809345,1.0347395330780405,0.010957032922801944,0,0
192,1.144178359363662,1.0319245075920598,1.0126142076756097,1.0472155948962751,1.059621575329453,1.0532214507985436,1.0431682071749704,0.010778414742297357,0,0
193,1.1496400907996094,1.0373706455140372,1.0186384289519017,1.0524220308833943,1.065787892842947,1.058945884779795,1.0489485593645096,0.011037637400909982,0,0
194,1.1532450595432728,1.039194614172628,1.0207815106506817,1.0538175602638395,1.066828501958469,1.060562968870257,1.0504976354358118,0.010759682727409972,0,0
195,1.157549420084879,1.0412268684366828,1.0236242491331398,1.0563455090577685,1.0683428444711447,1.0621556930029181,1.0526170739162428,0.01082084431443145,0,0
196,1.1605074841524345,1.0418057036460935,1.0245407329843614,1.0568907273296988,1.0691309621330523,1.0631074219501258,1.0534174610993094,0.011022939985348585,0,0
197,1.1649876555427379,1.0424334574303558,1.0255786331079608,1.0574635661227725,1.0697503017837517,1.0638207518490432,1.054153313215882,0.011117790589466303,0,0
198,1.1712042526646416,1.0430498871068974,1.0264546830115475,1.0578429138400858,1.0705037413002894,1.0642291067817746,1.0547576112334243,0.011099919073194424,0,0
199,1.1760633257208448,1.0435478717589695,1.026897176670967,1.057814042417541,1.0708199729458865,1.0642461659009967,1.0549443394838478,0.010802909024047933,0,0
200,1.1778702072131313,1.0432068130487122,1.0267559277682234,1.0572668754670886,1.0703909781119516,1.0636127360647116,1.0545066293529939,0.010715737568397101,0,0
201,1.1796456026951068,1.0425020654380512,1.0262609080962624,1.0563068522456776,1.0695348019906281,1.062732641691486,1.0537088010060134,0.010635514818954415,0,0
202,1.1841095520016132,1.0423888519122952,1.0263195903344862,1.055857949734972,1.0695218563267064,1.0623076440570531,1.0535017601133045,0.010548542605011025,0,0
203,1.191060110865963,1.0431733934994654,1.0272454830013789,1.0562757219000898,1.0706364264993604,1.0630492344912363,1.0543017164730164,0.010555159685008307,0,0
204,1.1915202718196256,1.0400738515948427,1.0244142711101039,1.0528818168400724,1.0667764624640914,1.0591057304092542,1.0507945702058805,0.01020248763651049,0,0
205,1.1935663638980605,1.0400114573610422,1.0243667979808577,1.0525385256812443,1.0662864218284773,1.058592508085661,1.0504460633940602,0.009933500059301615,0,0
206,1.1945664995152667,1.0388889706593103,1.0234894510626897,1.051008789029854,1.0645832737368977,1.057027980520659,1.049027373587525,0.00966457423655483,0,0
207,1.2000312879971249,1.0400266840280419,1.0247776785980156,1.051366102666252,1.0653151106786005,1.0577128528966213,1.0497929362098724,0.009303027144657814,0,0
208,1.202367815230564,1.0385910772367937,1.0234958375336334,1.0496350857470118,1.0633185427055267,1.0555539528222315,1.048000854702101,0.008978787968624337,0,0
209,1.2083204543935715,1.0391872287266881,1.0244459281384335,1.0498028861269586,1.0636565791396415,1.0560135684568759,1.0484797404654773,0.008862843391388514,0,0
210,1.2138722194304365,1.0400657746989854,1.0255114085493682,1.0495967027378892,1.0642313548025526,1.0563533608950229,1.0489232067462082,0.008444309354827609,0,0
211,1.2166574616069572,1.0402661994337745,1.0256133675674417,1.0493597516652364,1.0643054183037792,1.0564625680944468,1.048935276407726,0.008264644319752826,0,0
212,1.2206976283989215,1.0403272008395292,1.025881341552747,1.04917990694647,1.0642781346874743,1.0565831828290215,1.0489806415039282,0.008249380705436581,0,0
213,1.2220798988359407,1.041586473116148,1.0271869432629144,1.0507219827058576,1.0654425005914672,1.0576746566679949,1.0502565208070584,0.008255171493006398,0,0
214,1.223146015679633,1.0436677361195765,1.0297501116461374,1.0535120091690702,1.0677891488846833,1.0598694118858658,1.0527301703964391,0.008608506274166958,0,0
215,1.2257431079087395,1.0465343042308233,1.0329702457411265,1.056870596056744,1.0707391730485074,1.062741419522016,1.0558303585920985,0.008804496182200229,0,0
216,1.230685291556763,1.0494105699390226,1.0363824802514867,1.0595243164130148,1.0735032005190508,1.0655073262125307,1.0587293308490209,0.008801835028529282,0,0
217,1.2354432404921825,1.0547042847594434,1.0425062401064689,1.0648187160977411,1.078339174175248,1.0703866705547829,1.0640127002335604,0.008748406360256509,0,0
218,1.2366048350794268,1.0562488229731257,1.04411072316391,1.0666564416238138,1.080129113162627,1.0719455375292157,1.0657104538698916,0.00887823785757948,0,0
219,1.2397237949602156,1.0588128716729917,1.046708054590688,1.0697513357801416,1.0829692144076124,1.0744320415314592,1.0684651615774754,0.009033790011677279,0,0
220,1.2416531662312489,1.064432694052214,1.0519837043117695,1.0755230848536232,1.0882366164167094,1.079094085999966,1.0737093728955172,0.008639841541372017,0,0
221,1.246560714587177,1.0707249553776372,1.0584248897326158,1.0819169979081518,1.0941011829333613,1.0847627793402779,1.0798014624786016,0.008405718473588642,0,0
222,1.2535841223069997,1.0791321383689636,1.0666122223765626,1.0908356288496295,1.1019427167268232,1.0925486463849705,1.0879848035844963,0.0081367544715391,0,0
223,1.2603298550349167,1.0853926776444458,1.0739291302781964,1.0974842935095463,1.107840300832868,1.098770769523834,1.0945061235361113,0.008326537143731964,0,0
224,1.2643786846257223,1.0878510848770024,1.076745241583258,1.0992659212776714,1.1097903288961484,1.1002500352291429,1.096512881746555,0.007899402746419043,0,0
225,1.2681797485913464,1.0901806467043533,1.0791444508028023,1.100745466942351,1.1111623468823055,1.1014984677375534,1.0981376830912533,0.007245936925232274,0,0
226,1.271222869491799,1.093313133714485,1.0814043732947902,1.1037278302721545,1.1141363903657986,1.1036180825055248,1.1007216691095671,0.006730616470079389,0,0
227,1.274029284674719,1.093064257789912,1.0808944335284731,1.1035340400609526,1.1139510437428601,1.102792090618775,1.1002929019877652,0.006569745369432252,0,0
228,1.2772841677617304,1.093445181807644,1.0810153476636646,1.1037200828638383,1.1140737655449098,1.1023523785525537,1.1002903936562416,0.00622127748098486,0,0
229,1.2834373975456514,1.0966338084622667,1.0838778377855294,1.1061450413476575,1.1168800218544273,1.1043728832412987,1.1028189460572282,0.005608479630382201,0,0
230,1.288178620129769,1.098136263455049,1.0850458473794176,1.1074865015175,1.1189173385636682,1.105438421274166,1.104222027183688,0.005511358747443754,0,0
231,1.2911060036049722,1.098610597643976,1.0852779241953845,1.107918882055603,1.1199125515731752,1.1055095318886172,1.1046547224281948,0.005471505857443866,0,0
232,1.293546067156373,1.0997837575831992,1.0863807165468997,1.1096260411489802,1.1216656476686087,1.1066332288492058,1.1060764085534236,0.005689164800516962,0,0
233,1.2964762802541383,1.1001281107089789,1.086759695866585,1.110024094611267,1.1223548920949675,1.1067790232477852,1.1064794264551512,0.0057401119210324075,0,0
234,1.2996364931520126,1.1016317062980046,1.0878961434989112,1.1118924702326993,1.1245403797842506,1.1085868583265965,1.1082289629606143,0.005952972610448061,0,0
235,1.3015518276644913,1.1013703987483416,1.0876263537801458,1.112130920206836,1.1247315292302542,1.108551482228889,1.1082600713615312,0.006216656894193924,0,0
236,1.3025007793301926,1.1013988023315038,1.0877283585794442,1.112752350429587,1.1251157905972482,1.1086844210825215,1.1085702301722002,0.0064690784990523225,0,0
237,1.3044931488372133,1.101581447852508,1.0879787441919966,1.1130148347232285,1.1257484063384051,1.108962689321641,1.1089261686438179,0.0066232730356542615,0,0
238,1.3094847297626735,1.102377369294559,1.0885619376843478,1.1133674250579184,1.1260215958587054,1.1093244349144669,1.1093188483788596,0.006257424629938185,0,0
239,1.31232689096085,1.1013384590237998,1.0871653564084343,1.112215093693715,1.1244751112768534,1.1078447225578814,1.107925070984221,0.005944997665383649,0,0
240,1.3118059220944143,1.102171962528182,1.0881663365563097,1.1134960248172292,1.1250945998309718,1.1083482542783893,1.108776303870725,0.005956423599140128,0,0
241,1.312275455667709,1.1023595565577682,1.088060149644355,1.1138906456266167,1.1247822312049311,1.1080816058986802,1.1087036580936458,0.00572208947771124,0,0
242,1.3129091667561636,1.1024849022569498,1.0880918480157098,1.1142895352651345,1.1246434661757,1.1078892043102229,1.1087285134416918,0.005631325531045142,0,0
243,1.3126581429513096,1.1031072058824893,1.08865537633051,1.1157275854578395,1.1253080354025682,1.1084977239883445,1.1095471802948156,0.005804146526346983,0,0
244,1.313895788586891,1.1032373466363352,1.0887327704717633,1.1159771453061709,1.1250816280768599,1.1083096621392587,1.1095253014985134,0.005667247834443883,0,0
245,1.3130746518537835,1.1028232531117586,1.088120445380348,1.1156157964774502,1.1241609246424418,1.107447083601761,1.1088360625255,0.005422631547576688,0,0
246,1.3144789469701679,1.1025739961402237,1.0877518384241895,1.1150398204639451,1.1234731605967057,1.1068116708819788,1.1082691225917047,0.005138757667598757,0,0
247,1.31610966744548,1.1024695185514952,1.0874777668698528,1.1143897124157234,1.1226524208951696,1.1061701482459698,1.1076725121066788,0.004697230903823779,0,0
248,1.3168487370264406,1.1030427258981161,1.0878339134140558,1.114954804201783,1.1234529460229679,1.107073833475075,1.1083288742784703,0.004769476373874539,0,0
249,1.3183291839298592,1.1030196179960319,1.0878847211562437,1.114977168470379,1.1235950361460862,1.1072506488834422,1.1084268936640376,0.004878333157481681,0,0
250,1.318091621139078,1.1024538013373943,1.0871632291386153,1.114026947583397,1.1224369134164305,1.1062912232828295,1.1074795783553182,0.0045380313245933215,0,0
251,1.3189999386031854,1.1022222031726132,1.0869380192437108,1.113769468080578,1.122311710279026,1.1060785833723519,1.1072744452439167,0.004562773116461264,0,0
252,1.3199719315696758,1.1017982802039208,1.0865004312109003,1.113153444377511,1.1218626252636374,1.1055776311156582,1.1067735329919266,0.004495276259955617,0,0
253,1.3216989443384408,1.1019746465609712,1.086729840350235,1.1131089564966212,1.1217103455536732,1.1057337151678297,1.1068207143920898,0.004378367488162057,0,0
254,1.327438669098105,1.1029784146518369,1.0882360331326217,1.114160397594099,1.1225139085156501,1.1069892669618884,1.107974901551065,0.004509566861337216,0,0
255,1.3308306330483268,1.1042295902681372,1.0899344832670053,1.1153447753114187,1.1235603197142086,1.108259276112096,1.1092747136011822,0.004548127953504357,0,0
256,1.3330531459266326,1.104138854968447,1.090029813433583,1.1151696192436105,1.1235785901581086,1.1081171449251677,1.1092237919401176,0.004584229989131964,0,0
257,1.3333576325570966,1.1043365474468794,1.0900518633876461,1.1153490284601126,1.123731823261959,1.108299587921915,1.1093580757579082,0.004526517109994609,0,0
258,1.3350007820852354,1.1039504356395229,1.0896719671344597,1.1150992169648026,1.123469838460623,1.10793735598691,1.1090445946366987,0.004593285988508468,0,0
259,1.3358241157786357,1.104480396828479,1.090122509231584,1.1154321027973888,1.1235210769166397,1.10807898067986,1.109288667406368,0.00433455305112883,0,0
260,1.3357085383275795,1.1051938775137042,1.0904570393244384,1.1159405961499174,1.1241588873606163,1.1085289726679652,1.1097713738757344,0.004124720162896145,0,0
261,1.3396519946925092,1.1055704183439317,1.0912313180972164,1.116411924556323,1.124608318873611,1.109055821064242,1.1103268456478481,0.004283808252101838,0,0
262,1.341385734735466,1.1056475171447488,1.0914716581987283,1.116472233524554,1.1245411477239113,1.1090714631235776,1.1103891256426928,0.004270222382806096,0,0
263,1.3415277072659222,1.1060431479841768,1.091608880602597,1.1166182470149586,1.1250599322468247,1.1094203451716926,1.1106768512590182,0.004171963491981293,0,0
264,1.3453005728942036,1.1079496091011767,1.0930644978511932,1.11814296346684,1.1260399333822815,1.1104481342061239,1.1119238822266095,0.003574231284136502,0,0
265,1.3462744759547987,1.1092023930691817,1.0937938741618758,1.1193103644261586,1.1271887386332313,1.1112734022152742,1.112891594859135,0.0033149695864314694,0,0
266,1.3463399705789747,1.1101134559420796,1.0943912584458333,1.1202563270400374,1.1281585020005696,1.1121760729010421,1.1137455400968705,0.0032611436131767444,0,0
267,1.3478362940471096,1.1101637048526896,1.0945788608591716,1.1203332833884854,1.1282130026734136,1.112355275396498,1.1138701055793923,0.0033274981599176415,0,0
268,1.3486475017730108,1.1100564543043752,1.0945355692034902,1.120098904916244,1.128015739884071,1.1122346532638099,1.1137212168169037,0.003290556431171098,0,0
269,1.3497841822484127,1.110608096170984,1.095107775132695,1.1207201887051814,1.1286503852865128,1.1128476881206188,1.114331509311252,0.0033413872883925637,0,0
270,1.350160058478902,1.1103372693660603,1.09492563259572,1.120362388556992,1.1283017964831066,1.112473724085874,1.114015885430423,0.003302121731362382,0,0
271,1.3530188560857301,1.111798028343177,1.0968107629650763,1.1219693469665655,1.130239910314285,1.1144592486364902,1.1158698172206043,0.003648982000041262,0,0
272,1.3529310704615891,1.1125163937847085,1.097255187290316,1.1223512256059984,1.1311173819456541,1.1149089432730763,1.1164081845287612,0.0034859926664685863,0,0
273,1.3531917103478628,1.1116637391598276,1.0966674925337965,1.121203166755702,1.1301466282022392,1.1140543778787566,1.1155179163426236,0.0034550562804338057,0,0
274,1.3566070603240867,1.1118790434775059,1.0972469914902576,1.121198669162889,1.1302555001653185,1.1144835334723113,1.115796173572694,0.00351061438277367,0,0
275,1.3546470118869736,1.1120344134514484,1.0969145695641251,1.1209803599796724,1.1301022833864507,1.114164997208322,1.1155405525346427,0.003142995631335798,0,0
276,1.3556738509480288,1.1125762944667454,1.097618192202686,1.1210907155130614,1.1303025931234802,1.1142478518447239,1.115814838170988,0.002902402435829873,0,0
277,1.3532026605270848,1.1119998373574516,1.096579377777226,1.1201209031908883,1.12917732128828,1.1132584051611643,1.1147840018543895,0.0024974923324219264,0,0
278,1.353932067480656,1.112155198503741,1.0966852674274905,1.1201623818397046,1.129699960095479,1.1137463909339445,1.1150735000741547,0.002617138305429781,0,0
279,1.3535737504846879,1.1114687611041165,1.0959451643177287,1.1192803770280855,1.1291495952061361,1.1129680030474158,1.1143357848998416,0.0025728544614429787,0,0
